block,avg_txs,avg_pow_txs,avg_pos_txs,avg_fpos_txs,avg_pow_difficulty,avg_pos_difficulty,avg_fpos_difficulty
245000,1.267,1.2253521126760563,1.463855421686747,1.235897435897436,521.9118299847426,171.24066663849393,24.673735046102564
246000,1.23,1.2122641509433962,1.3235294117647058,1.2061855670103092,531.5936901835373,195.5580646477059,24.89480940561854
247000,1.275,1.255700325732899,1.3828571428571428,1.2417061611374407,606.6485764935015,169.6279274411428,27.939995418056874
248000,1.231,1.2278688524590164,1.2875816993464053,1.2025316455696202,613.9012744369014,205.07787329039218,27.690613778481016
249000,1.243,1.2157190635451505,1.4761904761904763,1.1725490196078432,544.0508935537122,224.33157729455786,26.714948824823534
250000,1.186,1.177115987460815,1.2369942196531791,1.1693121693121693,559.3435022949213,219.9985722724855,34.8534847684127
251000,1.28,1.2261538461538461,1.5121951219512195,1.2634408602150538,513.7414741420152,201.8877318077439,30.545714495430108
252000,1.311,1.2928802588996764,1.4322580645161291,1.277533039647577,542.125882388576,201.81546524754856,28.184846303039635
253000,1.28,1.2299212598425198,1.4935064935064934,1.2748815165876777,561.7723220956378,237.05686204461026,26.110821451090043
254000,1.28,1.2534992223950234,1.3595505617977528,1.2960893854748603,629.8169522431267,182.68075137696633,26.3754420126257
255000,1.249,1.2475083056478404,1.25,1.2520325203252032,597.5458355826407,198.36629415815796,24.601891465000012
256000,1.333,1.2792642140468227,1.4834437086092715,1.3705179282868525,561.5802958255182,197.45872066953638,27.92717624446213
257000,1.324,1.3244094488188976,1.407185628742515,1.2525252525252526,525.8874623715435,188.71512105628742,24.300916721515144
258000,1.276,1.2540192926045015,1.3575757575757577,1.2769953051643192,504.073764668617,206.1850124040001,29.904646554319225
259000,1.277,1.2288,1.4770114942528736,1.2537313432835822,554.5107587522883,202.69374134643687,32.64453098099502
260000,1.281,1.2291993720565149,1.5654761904761905,1.205128205128205,551.025521128069,197.09182980446425,28.33845239071796
261000,1.3,1.2654424040066778,1.5157232704402517,1.243801652892562,766.5330901520205,221.94924470993723,24.7169566718182
262000,1.226,1.224755700325733,1.3431952662721893,1.1382488479262673,992.2202521844468,245.19819063053237,28.508971987741948
263000,1.256,1.2461799660441426,1.385185185185185,1.213768115942029,634.6084515217317,273.5541818815555,23.008283994456495
264000,1.342,1.2934426229508196,1.5696969696969696,1.3066666666666666,609.0908830377053,208.72974547327274,24.975417371022218
265000,1.343,1.2763819095477387,1.65359477124183,1.312,621.9189398756276,196.88036653790851,24.4533369452
266000,1.305,1.3018867924528301,1.3546511627906976,1.2708333333333333,615.7787276335375,217.7242001594187,27.472109825520832
267000,1.276,1.234248788368336,1.4588235294117646,1.2511848341232228,617.2185373009852,177.69394935376482,25.8882487399526
268000,1.229,1.205298013245033,1.3421052631578947,1.2172131147540983,717.3173747069035,192.38135816039468,28.34232586659835
269000,1.212,1.207667731629393,1.2598870056497176,1.1827411167512691,736.6771246933237,154.39223468564964,23.34068839106599
270000,1.234,1.2329749103942653,1.3834586466165413,1.1715210355987056,615.258455973835,183.11065292819546,21.354526926925548
271000,1.278,1.2743055555555556,1.3703703703703705,1.2127659574468086,641.5294756161808,151.43887132592587,22.692008132978756
272000,1.199,1.1822580645161291,1.2802547770700636,1.188340807174888,631.290225261741,205.30538598713375,23.772047407757853
273000,1.225,1.2163934426229508,1.284848484848485,1.2044444444444444,611.9306160962617,191.28061898884846,25.583962815066673
274000,1.294,1.3056,1.3021978021978022,1.2487046632124352,542.1963136514875,185.73274227456034,25.872394120777187
275000,1.251,1.2344013490725128,1.3223684210526316,1.2470588235294118,587.5913062425807,209.9296072073684,28.320820018588226
276000,1.249,1.216848673946958,1.3703703703703705,1.2538071065989849,633.0166646716839,193.90883542827166,25.94163219355328
277000,1.253,1.2237061769616027,1.2972972972972974,1.2964426877470356,618.3336802888143,162.53777620033785,27.11302669509881
278000,1.299,1.2755775577557755,1.4968152866242037,1.2278481012658229,629.2497443199505,190.58878725605095,22.089328359746844
279000,1.305,1.2549019607843137,1.5,1.2954545454545454,609.9455985388232,171.82074756125007,25.24064686786363
280000,1.317,1.2879256965944272,1.423529411764706,1.3206521739130435,703.4876739189632,202.30027587870586,26.52053433793479
281000,1.319,1.2824302134646963,1.5256410256410255,1.2765957446808511,674.727680677422,200.72583161243577,25.229171095276595
282000,1.296,1.2660406885759,1.3885350318471337,1.3186274509803921,618.7704756865573,181.07176149375798,28.764452356470603
283000,1.29,1.2335526315789473,1.541899441340782,1.2394366197183098,604.0149773448517,194.40013526055876,23.754229452535203
284000,1.306,1.2885245901639344,1.4533333333333334,1.2583333333333333,599.3440752698525,192.80029991800012,27.36448454991667
285000,1.317,1.318407960199005,1.4679487179487178,1.2157676348547717,618.0311567945603,196.4871899700641,29.80003914958509
286000,1.403,1.3987635239567233,1.49079754601227,1.3421052631578947,643.0197492442504,216.15249844368083,28.482833657052623
287000,1.412,1.3929712460063899,1.5568862275449102,1.3526570048309179,626.8878368182745,207.73510942652703,26.275897934251198
288000,1.404,1.42833607907743,1.4342105263157894,1.3236514522821576,590.9386824545637,203.38733227776308,27.11640704551868
289000,1.312,1.3067292644757433,1.3238636363636365,1.318918918918919,692.5317649815964,217.39426050573863,32.42022606918919
290000,1.373,1.3456,1.460122699386503,1.3867924528301887,702.4271081664483,222.60076180478526,32.53182823863208
291000,1.34,1.3043478260869565,1.475,1.3424657534246576,688.2824266522053,250.19538671287495,32.47860945844751
292000,1.334,1.282392026578073,1.570469798657718,1.3172690763052208,717.1143926662444,209.2644308508054,33.022324085662675
293000,1.449,1.3996865203761755,1.7209302325581395,1.368421052631579,790.7010163742632,226.89973904465126,36.6803664624737
294000,1.433,1.3650793650793651,1.64375,1.4761904761904763,731.6431553184609,199.9985716384374,29.93250544761902
295000,1.358,1.3436482084690553,1.4936708860759493,1.3026315789473684,697.3470210711071,169.34299188329106,31.368847626052624
296000,1.364,1.299524564183835,1.5987654320987654,1.3768115942028984,760.8122433804756,230.96357495648152,28.805327319227064
297000,1.363,1.3526717557251908,1.6026490066225165,1.211340206185567,1116.2625000727937,197.41303166178807,25.39769800113402
298000,1.377,1.3804713804713804,1.5140845070422535,1.2954545454545454,1063.3703661719853,197.70161202528172,26.438383295075756
299000,1.389,1.3620414673046253,1.5392670157068062,1.3241758241758241,861.6574979319943,178.48053390958114,28.257900680824196
300000,1.443,1.3776683087027914,1.6878980891719746,1.4487179487179487,949.5561396000983,199.9066022215923,28.85004222145299
301000,1.44,1.403125,1.735483870967742,1.3317073170731708,854.9770050712502,214.40176532729035,28.14154872517073
302000,1.363,1.3198198198198199,1.5506329113924051,1.3579545454545454,803.6245318042945,206.8062498898101,32.10077388494317
303000,1.38,1.3409785932721712,1.4787878787878788,1.430939226519337,767.7161711151991,224.48267467460613,33.09845970325967
304000,1.36,1.3193548387096774,1.5076923076923077,1.384,653.3409875645317,223.13743420623075,31.677240222640012
305000,1.377,1.3333333333333333,1.5849056603773586,1.3526315789473684,623.8370806649003,194.28587293421384,32.97748068973685
306000,1.389,1.3568075117370892,1.5731707317073171,1.3401015228426396,639.3655616782941,208.18540108152445,24.63136348720814
307000,1.34,1.3047001620745542,1.5364238410596027,1.3060344827586208,697.6341030508103,230.1331024682781,33.423281550517224
308000,1.414,1.3877551020408163,1.4506172839506173,1.4676616915422886,694.8209882983358,212.66984905821,36.47951565771145
309000,1.418,1.3898305084745763,1.6624203821656052,1.3144329896907216,702.3440793338674,233.27260522707007,34.35672824618557
310000,1.401,1.344884488448845,1.6283783783783783,1.4024390243902438,836.6372150087958,167.76787454331082,34.66714263361791
311000,1.452,1.4328125,1.5604395604395604,1.4101123595505618,887.4126023750468,207.1011539052197,33.511025263202235
312000,1.595,1.5584615384615386,1.8562874251497006,1.4863387978142077,874.0194440838462,203.9679716782635,28.314607328852453
313000,1.628,1.6288819875776397,1.8011695906432748,1.4648648648648648,782.3635883278262,211.16006705374258,27.71130046805403
314000,1.643,1.615264797507788,1.8389261744966443,1.5885167464114833,1068.1432726061835,204.0475988220134,26.229256732535898
315000,1.618,1.6116207951070336,1.9603174603174602,1.440909090909091,1098.9941704448324,214.450518885238,32.77646368863636
316000,1.364,1.2210884353741496,1.7793696275071633,1.0756302521008403,317.3812714960883,13.602616868939828,1.5874799612324928
317000,1.188,1.0368589743589745,1.8928571428571428,1.0721153846153846,679.0075310736861,69.27290884059524,9.763385897211538
318000,1.111,1.0972886762360448,1.1428571428571428,1.1268292682926828,680.3162627495377,96.6072144859524,14.416119269756098
319000,1.115,1.10625,1.0988372093023255,1.1595744680851063,732.020626354797,98.66369949994181,15.051665506755326
320000,1.106,1.0907617504051863,1.1069182389937107,1.1473214285714286,713.6226081364182,87.67245963622644,15.544573734598226
321000,1.142,1.12326656394453,1.223529411764706,1.132596685082873,1190.2932063528497,89.79773451076464,15.4825158722652
322000,1.229,1.1691542288557213,1.4846625766871167,1.205128205128205,1243.9339048045445,120.84509196478523,19.82487212440172
323000,1.215,1.1677524429967427,1.412121212121212,1.1990950226244343,1273.8898138774607,167.33478365951515,20.205942937420822
324000,1.22,1.2210031347962382,1.2294117647058824,1.2083333333333333,1256.117986395407,161.8731953158824,23.206311110781247
325000,1.223,1.1899159663865546,1.3736263736263736,1.188340807174888,1314.8987227041346,157.65368296763742,21.428548448206275
326000,1.196,1.181967213114754,1.2965116279069768,1.1559633027522935,1348.9279370668041,143.9491338838373,25.901867255871565
327000,1.184,1.1663974151857834,1.280701754385965,1.1571428571428573,1490.1153498928936,145.83873243964905,27.24158560595237
328000,1.225,1.19376026272578,1.3780487804878048,1.198237885462555,1486.5298922062877,169.45138497042686,26.298769653656382
329000,1.292,1.2613636363636365,1.485207100591716,1.2279069767441861,1405.5511135580525,156.64944136656803,27.083616787395332
330000,1.287,1.2437888198757765,1.4245810055865922,1.305084745762712,1560.1492267582435,197.32492585955305,27.707408919152563
331000,1.365,1.3192868719611022,1.5266272189349113,1.3691588785046729,1888.441387429449,168.5139769940829,25.464598562383152
332000,1.358,1.3068181818181819,1.5542168674698795,1.353211009174312,2281.624722279824,168.0870603828314,28.999899608853205
333000,1.396,1.2647527910685805,1.7633136094674555,1.4950980392156863,2171.252615385121,169.94178830218937,23.08998189289217
334000,1.35,1.287781350482315,1.5326086956521738,1.3762886597938144,2259.539026204921,165.59825339695652,26.081355213814426
335000,1.378,1.270181219110379,1.7964071856287425,1.3584070796460177,1792.1669717752732,157.66107085107788,24.547285856814153
336000,1.341,1.3290322580645162,1.4023668639053255,1.3270142180094786,1693.1272123819188,168.0702887864497,27.032108758957335
337000,1.315,1.2534992223950234,1.4606741573033708,1.3910614525139664,1768.1634710838423,164.8283352764045,24.455920508603352
338000,1.243,1.2234910277324633,1.4311377245508983,1.1545454545454545,1541.1207846507161,157.78746106952096,24.492008487272727
339000,1.431,1.382636655948553,1.624203821656051,1.4298642533936652,1600.3044562335053,177.6104027732485,23.178714582443455
340000,1.336,1.253565768621236,1.6736842105263159,1.2681564245810055,1471.555841421475,162.288369871421,25.69739761899442
341000,1.327,1.2794117647058822,1.4201183431952662,1.3881278538812785,1279.224133868824,159.9246081200592,27.44622602219181
342000,1.262,1.2042833607907744,1.4792899408284024,1.2544642857142858,1439.7418098480073,169.89246959313618,23.17940214633928
343000,1.242,1.2259615384615385,1.36875,1.1944444444444444,1597.2848166974993,197.4738446236249,28.474223907129637
344000,1.274,1.2495921696574226,1.391566265060241,1.253393665158371,1558.741779210832,159.4372275261445,26.58794694986425
345000,1.225,1.1873015873015873,1.4067796610169492,1.1813471502590673,1652.151543227096,179.43024192129946,32.71053282668396
346000,1.239,1.2078125,1.329608938547486,1.2596685082872927,1667.8860111431259,188.13809810871498,27.35236533232043
347000,1.292,1.2520458265139116,1.5766871165644172,1.1946902654867257,1640.2093246262855,165.20208736227002,27.182185938274348
348000,1.285,1.2454695222405272,1.5,1.2237442922374429,1560.2101919894915,179.17855995373577,25.5929385209589
349000,1.326,1.326086956521739,1.3922651933701657,1.2571428571428571,1396.7430770875762,159.88194794850833,26.741894602685722
350000,1.354,1.3021346469622332,1.6875,1.2597402597402598,1801.0562107855314,219.2182943111875,28.237388450995667
351000,1.322,1.2713815789473684,1.4518072289156627,1.3628318584070795,1465.9948646976156,176.2839630414459,25.06101959309737
352000,1.371,1.3471337579617835,1.569060773480663,1.2617801047120418,1515.8699055040447,160.90991729834266,26.463853034764405
353000,1.279,1.267515923566879,1.4011627906976745,1.21,1712.7981175194745,181.5346057978488,26.14189445775001
354000,1.187,1.1642036124794746,1.3231707317073171,1.1497797356828194,1888.9342839909368,195.7907081438415,27.223036877973566
355000,1.261,1.2151898734177216,1.4857142857142858,1.2072538860103628,1723.2805026278638,170.91182742948567,29.2708178607254
356000,1.241,1.2106109324758842,1.372093023255814,1.2233009708737863,1611.6101609961408,183.2576850284303,28.693399565194174
357000,1.268,1.254071661237785,1.3630952380952381,1.2339449541284404,1622.9297444212377,173.69396549886915,28.509877053211017
358000,1.325,1.2764612954186414,1.5962732919254659,1.2621359223300972,1545.0149046539502,169.14675031546597,30.11451481067963
359000,1.409,1.367109634551495,1.6347305389221556,1.354978354978355,1891.7377273572406,165.95440152754486,24.028714600865808
360000,1.255,1.2317666126418152,1.341317365269461,1.2546296296296295,1557.2679925975042,155.48855017287423,24.879373051296287
361000,1.294,1.2828125,1.3631284916201116,1.2651933701657458,1370.2653477686422,145.7056310329609,25.845698566298342
362000,1.315,1.2818035426731078,1.511764705882353,1.2535885167464116,1301.6984906449425,157.57829819105882,27.27670623952153
363000,1.316,1.2938311688311688,1.4969325153374233,1.244343891402715,1287.1318059924188,175.53428812484665,22.877417278054285
364000,1.217,1.1845425867507886,1.320855614973262,1.223463687150838,1232.305469381468,166.62008461866296,23.310331944189958
365000,1.181,1.1468189233278956,1.3154761904761905,1.17351598173516,1309.9561617253164,158.24985727773813,29.058114611187218
366000,1.269,1.251231527093596,1.4430379746835442,1.1974248927038627,1317.7337950605415,179.77154311411397,26.908625543476386
367000,1.218,1.1940063091482649,1.351063829787234,1.1629213483146068,1307.9400658211503,184.81000800531925,29.82685121544942
368000,1.258,1.2575516693163753,1.3571428571428572,1.1773399014778325,1338.676083407342,193.15620171238095,29.88201329251229
369000,1.264,1.2360655737704918,1.3818181818181818,1.2533333333333334,1412.416856630542,166.8647887088486,21.246490630711115
370000,1.271,1.2261146496815287,1.5170454545454546,1.1938775510204083,1474.9484476465116,155.49071139369315,25.749959060765306
371000,1.255,1.2448979591836735,1.3885714285714286,1.1648936170212767,1268.9432193181947,154.61618836662853,26.450907381914867
372000,1.255,1.2629870129870129,1.275,1.21875,1189.7181005805362,164.95111077374992,20.67545455857143
373000,1.294,1.265905383360522,1.44375,1.2643171806167401,1430.3077283788912,161.125659630875,26.541953496167423
374000,1.252,1.219869706840391,1.4228571428571428,1.2037914691943128,1367.3917366478352,180.23099320845716,31.110011282369676
375000,1.227,1.1970443349753694,1.3859649122807018,1.1863636363636363,1291.0848155848582,169.02171652526314,25.0818515820909
376000,1.26,1.253565768621236,1.2121212121212122,1.3391812865497077,1190.0278229121693,162.7361440814646,31.545926364853802
377000,1.235,1.1944444444444444,1.3872832369942196,1.2279069767441861,1297.65163524464,160.326496755896,29.184868321860453
378000,1.254,1.174917491749175,1.5058823529411764,1.2767857142857142,1192.6134665403629,183.58116389505892,27.54632018053571
379000,1.259,1.2487961476725522,1.3220338983050848,1.235,1146.9106588866136,192.598828049209,29.765088784550016
380000,1.205,1.1716535433070867,1.2797619047619047,1.248730964467005,1134.2159680570708,205.38439260041673,28.078595297208118
381000,1.227,1.1970443349753694,1.329268292682927,1.2334801762114538,1220.7399020665177,212.8079299204879,31.202557287929515
382000,1.231,1.1964573268921095,1.344632768361582,1.2376237623762376,1191.518560643254,212.30616472841803,31.58013410004952
383000,1.213,1.1538461538461537,1.4065934065934067,1.2216494845360826,1126.4442666547604,247.82643398521972,33.05037294077318
384000,1.255,1.1895973154362416,1.4943820224719102,1.238938053097345,1083.2604485409759,201.03048660932575,31.505722674823016
385000,1.253,1.206840390879479,1.4880952380952381,1.201834862385321,1205.0413560581103,211.1910542294048,32.26265240518348
386000,1.23,1.1886477462437395,1.4375,1.1777777777777778,1227.2450175911194,191.4515110059091,27.269730961422216
387000,1.233,1.2166405023547882,1.3588235294117648,1.1761658031088082,1313.912013783471,200.356809919,26.55129693321244
388000,1.352,1.3548895899053628,1.458100558659218,1.2406417112299466,1507.9666282303324,229.35034913804478,33.90283635320854
389000,1.259,1.2442622950819673,1.3780487804878048,1.2123893805309736,1493.1533075036077,180.8577292943292,30.638299547964614
390000,1.263,1.1966666666666668,1.518716577540107,1.2253521126760563,1425.9152259293844,192.46675527812826,29.712503865962447
391000,1.237,1.199004975124378,1.372093023255814,1.2355555555555555,1399.692520831477,204.15763939546514,29.314202406977763
392000,1.25,1.2086811352253757,1.467032967032967,1.182648401826484,1366.5573560376804,181.34798663664844,27.112228394429223
393000,1.211,1.1421647819063006,1.407185628742515,1.2570093457943925,1297.9081236430213,157.4201418905389,24.97397741196262
394000,1.259,1.1912013536379018,1.5344827586206897,1.225531914893617,1292.5486083989003,167.04439916034485,24.908476482680864
395000,1.227,1.193126022913257,1.311764705882353,1.2557077625570776,1398.2956260645988,184.8752272383529,29.442881701872153
396000,1.204,1.1492537313432836,1.4201183431952662,1.1885964912280702,1296.7395828731678,151.6039672115976,31.427207295087705
397000,1.291,1.245723172628305,1.5444444444444445,1.1977401129943503,1256.4267915689434,198.60499191199997,31.921883708531073
398000,1.243,1.2140575079872205,1.4080459770114941,1.19,1348.2905830826055,187.56797362511492,29.99159745924999
399000,1.202,1.178743961352657,1.3354037267080745,1.1697247706422018,1365.4177281978255,189.28937038732928,31.267889716972462
400000,1.209,1.1974921630094044,1.2527472527472527,1.2055555555555555,1393.6301447384337,188.91653117873628,28.250621740944435
401000,1.208,1.1923076923076923,1.290909090909091,1.1895734597156398,1435.763207621266,171.02304966393936,23.374829996161147
402000,1.176,1.1669421487603306,1.2516129032258065,1.15,1249.9267802123131,171.10663782767742,20.115919767125003
403000,1.21,1.210122699386503,1.25,1.1686046511627908,1244.8691095918728,182.76328673119318,29.012848441802326
404000,1.191,1.2054574638844302,1.180232558139535,1.1560975609756097,1277.0452171293566,168.08686736040698,30.920227685317062
405000,1.207,1.2144026186579377,1.2560975609756098,1.1511111111111112,1253.0290764173815,170.83851430579267,27.088995324133347
406000,1.234,1.2291021671826625,1.3222222222222222,1.160919540229885,1391.59110195545,169.66466048894443,27.530751157931032
407000,1.237,1.2544861337683524,1.2380952380952381,1.187214611872146,1438.3417647632125,186.90647142214286,26.48436699972603
408000,1.233,1.2093802345058626,1.3615819209039548,1.1946902654867257,1374.6458627231661,158.28395203141238,26.50664351075222
409000,1.221,1.228476821192053,1.238888888888889,1.1851851851851851,1404.1975098907942,154.90598120722228,25.408761859768514
410000,1.219,1.2049306625577811,1.2950819672131149,1.1904761904761905,1352.8532991485056,164.87584551999998,28.584663008571408
411000,1.209,1.1928104575163399,1.2560975609756098,1.21875,1296.1427542988563,157.21698042689025,25.57195792616071
412000,1.223,1.2044374009508716,1.3395061728395061,1.1884057971014492,1394.6370283555327,163.49865256283954,25.07971866623189
413000,1.203,1.1798107255520505,1.2864864864864864,1.1988950276243093,1414.8044366208205,171.40460011389186,26.224871452154694
414000,1.208,1.2162162162162162,1.2228915662650603,1.170731707317073,1498.7083420255804,171.1620491893374,22.889702848926838
415000,1.22,1.2003154574132493,1.3154761904761905,1.202020202020202,1549.570696370017,151.0195268982737,25.796451702474766
416000,1.171,1.1538461538461537,1.2514619883040936,1.1560975609756097,2189.6029192508145,152.67996906654966,21.26941933497561
417000,1.19,1.1552287581699345,1.3293413173652695,1.1809954751131222,1645.8381951431038,158.90753373946106,21.859700217375575
418000,1.194,1.1587301587301588,1.3563218390804597,1.163265306122449,1612.329699556842,158.65035366189656,26.636051007193892
419000,1.206,1.1560509554140128,1.3461538461538463,1.236842105263158,1598.7730011202557,168.27514115626357,23.649513004578942
420000,1.184,1.172077922077922,1.23125,1.1830357142857142,1722.1455045838156,159.11801282937495,27.021733539464286
421000,1.214,1.1472995090016367,1.467455621301775,1.2045454545454546,1704.1150676273153,159.98381392183435,24.130094690863643
422000,1.212,1.1710526315789473,1.4304635761589404,1.1784232365145229,1741.7106447019235,170.42642099615884,22.485804128257257
423000,1.208,1.183673469387755,1.3216374269005848,1.1875,1800.09967577113,154.86127651058473,24.7231809658854
424000,1.199,1.1839622641509433,1.2352941176470589,1.2164948453608246,2098.9941708756273,164.55980263794123,24.505503412835044
425000,1.161,1.1505728314238952,1.2682926829268293,1.1111111111111112,2137.5988162030444,154.3644002916463,23.934755001733347
426000,1.208,1.2163833075734158,1.229050279329609,1.1551724137931034,1970.902894788114,158.69249596882676,26.317218308218397
427000,1.184,1.1816693944353518,1.1975308641975309,1.1806167400881058,1857.3838462987887,140.75466829444443,23.37575802299559
428000,1.174,1.1866251944012443,1.2035928143712575,1.105263157894737,1934.2156199555052,198.1597151567066,20.663153528789465
429000,1.169,1.178343949044586,1.2088607594936709,1.1121495327102804,2051.225786592927,163.7502339343037,22.97120071663551
430000,1.209,1.168,1.369047619047619,1.2028985507246377,1963.961909494819,156.44095720428572,22.83656315816427
431000,1.273,1.2434108527131782,1.4,1.2470588235294118,2050.293492350385,143.4211279852973,28.025416166647048
432000,1.259,1.260586319218241,1.3109756097560976,1.2162162162162162,2148.5325186932087,150.07368512298785,22.897390441666648
433000,1.201,1.2116316639741518,1.23125,1.1493212669683257,2176.3883709277725,165.22838355362506,25.44045202357466
434000,1.267,1.2393442622950819,1.3780487804878048,1.261061946902655,2380.764098995738,147.0260432428659,25.194420090044243
435000,1.272,1.2158730158730158,1.5113636363636365,1.2371134020618557,2386.64931333808,158.6532268381819,22.90976252670103
436000,1.25,1.2180094786729858,1.4074074074074074,1.196629213483146,2435.2628331134924,154.19519239873014,26.456916370842695
437000,1.19,1.1492776886035314,1.3703703703703705,1.172093023255814,2509.3489803166767,158.89815381333332,23.72220733106977
438000,1.184,1.1532385466034756,1.2415730337078652,1.2328042328042328,2401.809717139398,138.60576683174153,20.501944915555544
439000,1.183,1.1719745222929936,1.251497005988024,1.1609756097560975,2380.565203066704,157.61319330347308,25.156771058390245
440000,1.18,1.1571194762684125,1.31055900621118,1.1491228070175439,2389.261995909083,171.536780267764,21.656839772543854
441000,1.226,1.2234206471494606,1.3131868131868132,1.1420118343195267,2333.2827604615845,175.11673715181308,25.353537058757393
442000,1.224,1.18578352180937,1.3235294117647058,1.2559241706161137,2317.405092717106,146.0601488125882,26.954674097298586
443000,1.268,1.2101806239737274,1.4792899408284024,1.2657657657657657,2230.3122436633494,166.61688108609465,22.380259110990995
444000,1.28,1.2538699690402477,1.4261363636363635,1.2303370786516854,2329.4039501065186,173.70198744931815,26.1875139319101
445000,1.289,1.2605177993527508,1.3988095238095237,1.2850467289719627,2329.469187820372,157.602782463869,25.286953899439254
446000,1.288,1.267100977198697,1.420731707317073,1.2477477477477477,2314.5136665671507,142.96842360847558,21.100196435540536
447000,1.265,1.2373983739837398,1.4251497005988023,1.2201834862385321,2302.535220473495,171.18356793994013,24.210812800000017
448000,1.298,1.276143790849673,1.4142011834319526,1.269406392694064,2407.564247264736,153.628109507219,26.486405789589043
449000,1.322,1.2976744186046512,1.5274725274725274,1.1965317919075145,2497.06728151338,179.6607515019231,29.491391118381515
450000,1.345,1.2976,1.5421686746987953,1.3301435406698565,2519.0805694655983,179.1282190496386,27.084504468277512
451000,1.29,1.2463054187192117,1.5178571428571428,1.2376681614349776,2440.760266091431,161.07496091446436,24.786364905784772
452000,1.303,1.2714285714285714,1.4722222222222223,1.2473684210526317,2340.921722465809,155.9914337436667,26.44719074542105
453000,1.47,1.3869426751592357,1.8342541436464088,1.3979057591623036,2453.635758097295,165.507493609116,23.36130862643978
454000,1.53,1.5056179775280898,1.9171974522292994,1.3227272727272728,2599.3683782085554,159.33637075414006,25.844490947454567
455000,1.558,1.5095541401273886,1.8756756756756756,1.4064171122994653,2563.541906503229,188.571210372162,29.63410972716576
456000,1.495,1.4556765163297045,1.7719298245614035,1.3763440860215055,2421.731194968977,171.3114342150877,27.69242639994623
457000,1.514,1.509090909090909,1.7294117647058824,1.3644444444444443,2166.803570628841,161.2785813486471,22.019235236711115
458000,1.441,1.431340872374798,1.6441717791411044,1.31651376146789,2065.342960771291,173.20375525809825,26.56440966027523
459000,1.432,1.3619344773790951,1.7567567567567568,1.3448275862068966,2308.324202661309,161.42218250308096,25.82473655149425
460000,1.452,1.4233226837060702,1.679245283018868,1.3674418604651162,2693.9435120536405,157.4144246472327,26.265549790139545
461000,1.55,1.5299837925445705,1.7901234567901234,1.4298642533936652,3074.3215961162073,163.70166838154316,22.44423094081448
462000,1.538,1.4934426229508198,1.878787878787879,1.4088888888888889,3325.7677599550984,152.16635502806062,22.880549393422235
463000,1.452,1.4169329073482428,1.686046511627907,1.3613861386138615,3422.3899813256726,159.73434910104643,26.706880109752465
464000,1.377,1.3671875,1.5086705202312138,1.2887700534759359,3364.2162523151246,171.79853569520236,24.816694422299463
465000,1.38,1.3667763157894737,1.5384615384615385,1.295964125560538,3359.1119780129598,178.7040235422485,22.19955720430494
466000,1.362,1.3649068322981366,1.3859649122807018,1.3297297297297297,3690.0870588301214,151.7631979908186,22.03921011010811
467000,1.348,1.3175355450236967,1.5868263473053892,1.245,3527.762606190728,140.40603764592822,21.677584021900007
468000,1.388,1.3255813953488371,1.7065868263473054,1.3203463203463204,3120.0960449935405,147.0634772869461,24.715769094199132
469000,1.385,1.3338607594936709,1.5942857142857143,1.3626943005181347,3020.719413184226,155.88401127188573,23.270412408082915
470000,1.628,1.6022364217252396,1.9081081081081082,1.439153439153439,3207.082069371344,185.32318008410797,19.999111071269844
471000,1.538,1.4575707154742097,2.0434782608695654,1.3991596638655461,3230.0185832334955,177.18109575440997,22.83273878214286
472000,1.541,1.414075286415712,2.0727272727272728,1.4955357142857142,3319.0793373959564,178.9887638545455,23.979307386294646
473000,1.473,1.401883830455259,1.7903225806451613,1.3954802259887005,3288.4618014080843,145.61878970091402,22.091818698926545
474000,1.474,1.4134615384615385,1.8284023668639053,1.3671497584541064,3535.7385642453214,178.43352372301771,27.008107505990335
475000,1.407,1.4022988505747127,1.6012269938650308,1.280701754385965,3511.288908757667,192.0903413432515,26.88483604307018
476000,1.451,1.4232633279483038,1.7261904761904763,1.3145539906103287,3283.5041580086267,161.8904070154166,28.166981643380268
477000,1.452,1.3471760797342194,1.8654970760233918,1.4185022026431717,3129.212305013404,172.8612134877777,24.067047793303967
478000,1.564,1.503961965134707,1.934065934065934,1.4064171122994653,3230.8190964450255,156.06661865686817,22.88085862449198
479000,1.516,1.4651539708265802,1.7823529411764707,1.4507042253521127,3155.6270934005615,167.39892005029424,28.135351360234754
480000,1.428,1.3447154471544716,1.863905325443787,1.3240740740740742,3216.9534504573135,145.64214766715975,25.375883512314815
481000,1.44,1.4074675324675325,1.7396449704142012,1.2976744186046512,3214.6617722214287,152.2658956357396,24.65037217767442
482000,1.453,1.3783359497645211,1.7567567567567568,1.404494382022472,3141.1137529175853,164.45059057664858,25.587750488314608
483000,1.45,1.4188741721854305,1.7325581395348837,1.3169642857142858,2955.3014625211104,153.94207119732556,26.367083286741085
484000,1.372,1.3529411764705883,1.5796178343949046,1.2813852813852813,2971.705637896751,164.38192564375794,22.833391967012975
485000,1.437,1.4040247678018576,1.6551724137931034,1.3444444444444446,2919.1075995384067,146.07962543160926,24.25560287944445
486000,1.418,1.37012987012987,1.7267441860465116,1.3066037735849056,2719.757996331785,157.68509017877912,30.126602263396233
487000,1.411,1.3858520900321543,1.5892857142857142,1.3428571428571427,2743.8663529024766,164.3729158710119,24.405742724666645
