time,avg_txs,side_stake_txs_ratio,avg_pow_txs,avg_pos_txs,avg_fpos_txs,avg_pow_difficulty,avg_pos_difficulty,avg_fpos_difficulty
2017-06-04 00:06:45,1.426,0.22748815165876776,1.328719723183391,1.9548022598870056,1.273469387755102,217.8596552103115,58.39199450875709,7.877464955836742
2017-06-05 00:02:42,1.3192640692640694,0.31346578366445915,1.2292993630573248,1.6855670103092784,1.2084942084942085,225.46190279549896,45.314920825567015,7.044050562664089
2017-06-06 00:00:18,1.2358870967741935,0.45622119815668205,1.1989247311827957,1.4756756756756757,1.140562248995984,203.7446930475806,59.83680914340546,8.489812957751003
2017-06-07 00:01:45,1.1968962172647915,0.43201754385964913,1.151304347826087,1.4352331606217616,1.1216730038022813,206.18626057878262,58.39808180041452,7.4474560947908754
2017-06-08 00:00:06,1.1876172607879925,0.4021978021978022,1.160392798690671,1.3478260869565217,1.1402214022140222,201.55805394032743,68.46691936951088,6.717021685202953
2017-06-09 00:03:00,1.1423948220064726,0.26376146788990823,1.0957230142566192,1.3736263736263736,1.0669291338582678,193.84252377118133,73.17605309983516,8.122150830354325
2017-06-10 00:01:57,1.1290322580645162,0.23937360178970918,1.115987460815047,1.2447916666666667,1.0745098039215686,200.16564817271163,62.43907215296874,7.485588779764703
2017-06-11 00:00:50,1.165486725663717,0.27631578947368424,1.1528189910979227,1.3388888888888888,1.0833333333333333,188.10848081462927,60.452436615777756,7.486570381775359
2017-06-12 00:01:46,1.2149446494464944,0.23695652173913043,1.1746794871794872,1.5052083333333333,1.1007462686567164,205.15351444615376,51.439408801927065,8.919306352425371
2017-06-13 00:00:39,1.099526066350711,0.2775330396475771,1.0665557404326123,1.2864583333333333,1.0381679389312977,182.23664727356098,59.61447898432289,8.998605767824415
2017-06-14 00:00:30,1.119641076769691,0.28633405639913234,1.084870848708487,1.2527472527472527,1.1003584229390682,143.20600699077494,63.731785764010986,7.293074744695338
2017-06-15 00:03:51,1.164092664092664,0.3160270880361174,1.1129848229342327,1.4406779661016949,1.093984962406015,173.53565775625634,63.73770479988703,9.090513914511275
2017-06-16 00:00:13,1.2440944881889764,0.33783783783783783,1.1752808988764045,1.5628415300546448,1.1379310344827587,168.66918665732587,67.54047835557381,8.457724809808436
2017-06-17 00:05:06,1.203883495145631,0.3424036281179138,1.1131687242798354,1.4972067039106145,1.1717557251908397,159.23424716693418,58.90987047402238,9.580751387404579
2017-06-18 00:06:10,1.341545352743561,0.3472222222222222,1.2125813449023861,1.8157894736842106,1.2148760330578512,139.157650296833,71.75758089821053,11.32143783743801
2017-06-19 00:01:04,1.3113300492610838,0.3646788990825688,1.2279792746113989,1.675531914893617,1.2298387096774193,100.28246222635576,74.88238621643622,11.447147224435486
2017-06-20 00:00:02,1.2494929006085194,0.3522727272727273,1.152014652014652,1.491891891891892,1.2823529411764707,122.88983847457882,93.88877776059455,10.9243670325098
2017-06-21 00:05:37,1.1660516605166051,0.26593406593406593,1.1446740858505564,1.297029702970297,1.1146245059288538,141.2174332133704,72.79867904435645,9.317588463320156
2017-06-22 00:00:30,1.2034830430797434,0.2781456953642384,1.1912225705329154,1.3387978142076502,1.1407407407407408,159.53148134188092,69.87746784704916,9.53622456637036
2017-06-23 00:00:39,1.2304189435336976,0.24036281179138322,1.1719939117199392,1.5372340425531914,1.1541501976284585,213.09251185267883,63.83231657547869,7.9137918851383375
2017-06-24 00:03:48,1.2398815399802567,0.12582781456953643,1.1428571428571428,1.634517766497462,1.1484375,175.2753453434819,57.22946642157359,8.9594726484375
2017-06-25 00:00:52,1.2346153846153847,0.1789709172259508,1.117117117117117,1.559782608695652,1.155893536121673,149.44737738570558,75.47583213619562,8.75278035505703
2017-06-26 00:06:30,1.390495867768595,0.22072072072072071,1.2423664122137406,1.9010416666666667,1.3095238095238095,161.5097459291984,62.74715744984374,9.858422200079364
2017-06-27 00:00:16,1.2943589743589743,0.25,1.1970534069981584,1.701657458563536,1.2111553784860558,164.01504417500914,80.08099427353596,9.392857309442222
2017-06-28 00:00:40,1.3111566018423746,0.21247113163972287,1.181985294117647,1.7105263157894737,1.2880658436213992,156.89529838367667,61.36880292052628,9.561689039506174
2017-06-29 00:00:01,1.2707910750507099,0.17035398230088494,1.147940074906367,1.7448979591836735,1.1640625,154.11850791966273,67.54483292265303,8.565772803164066
2017-06-30 00:02:51,1.2826086956521738,0.19506726457399104,1.1862745098039216,1.5806451612903225,1.2961538461538462,157.3116156622058,68.57247528505374,9.452565231384616
2017-07-01 00:06:53,1.229,0.16993464052287582,1.1256931608133087,1.5578947368421052,1.204460966542751,163.94827201092414,64.74311531478946,9.629327933643117
2017-07-02 00:00:15,1.2642998027613412,0.22371364653243847,1.1710758377425043,1.7142857142857142,1.1395348837209303,176.30335460869495,61.768145631164,10.257484061627906
2017-07-03 00:00:14,1.3366633366633367,0.2383177570093458,1.219895287958115,1.8131313131313131,1.2173913043478262,142.3331157681153,70.29983338585856,9.984455930000001
2017-07-04 00:02:43,1.2743169398907104,0.27111111111111114,1.189247311827957,1.5454545454545454,1.231939163498099,112.15880768552684,78.05555172796792,10.804928840950566
2017-07-05 00:01:27,1.289500509683996,0.3030973451327434,1.1531190926275992,1.5863874345549738,1.3486590038314177,113.63728640117208,65.34670109225132,9.67259104877394
2017-07-06 00:03:37,1.3244897959183672,0.2610619469026549,1.1818181818181819,1.782383419689119,1.274131274131274,102.50791816517041,80.67275130803105,10.10141005042471
2017-07-07 00:00:40,1.287001287001287,0.25968109339407747,1.0946745562130178,1.7403314917127073,1.2209302325581395,89.66402944624262,83.83723212381219,10.268504185581396
2017-07-08 00:00:11,1.2767419038272816,0.3325892857142857,1.1208406304728546,1.761658031088083,1.2588235294117647,104.01558918761818,84.15771683321243,12.126702620313726
2017-07-09 00:00:06,1.1924603174603174,0.2980561555075594,1.091743119266055,1.484375,1.188191881918819,97.6244567688622,70.06095624812501,9.677718203874543
2017-07-10 00:01:42,1.179664363277394,0.2749445676274945,1.1085409252669038,1.4397905759162304,1.1423076923076922,112.2820959479182,76.52663779073299,9.623386610384605
2017-07-11 00:01:09,1.2739965095986039,0.3370288248337029,1.2359712230215827,1.431578947368421,1.260536398467433,117.74708508100721,71.0103991733158,10.558344357241378
2017-07-12 00:08:24,1.33364312267658,0.31222707423580787,1.2346278317152104,1.760204081632653,1.248091603053435,86.38361939409378,70.94854239780615,9.98164896541985
2017-07-13 00:00:58,1.325178389398573,0.30580357142857145,1.1838649155722327,1.7222222222222223,1.312,82.104704280788,76.39352660378789,10.80042571136
2017-07-14 00:01:58,1.290874524714829,0.31026785714285715,1.1870860927152318,1.639344262295082,1.2867924528301886,84.85077854048015,83.60443275316936,10.423024153924535
2017-07-15 00:05:07,1.2985074626865671,0.23736263736263735,1.173913043478261,1.633879781420765,1.2941176470588236,65.58057241921328,77.40318495464481,12.478385220919117
2017-07-16 00:00:23,1.2685904550499445,0.24145299145299146,1.1085450346420322,1.626865671641791,1.2584269662921348,73.3731116554272,73.28865849800992,10.53469692831461
2017-07-17 00:11:26,1.151010701545779,0.19957081545064378,1.0773333333333333,1.3535353535353536,1.1044776119402986,77.47841598546668,90.95487710671712,11.516735704701478
2017-07-18 00:02:46,1.216710182767624,0.16993464052287582,1.0651465798045603,1.492063492063492,1.1962962962962962,68.19596466651463,93.25766273486772,12.35949888588889
2017-07-19 00:07:14,1.2360379346680717,0.12043010752688173,1.1446280991735538,1.523076923076923,1.1925925925925926,86.47769297960743,92.37190852446153,12.273902971148143
2017-07-20 00:02:20,1.29688972667295,0.1714922048997773,1.1977124183006536,1.5957446808510638,1.314176245210728,96.92621235754905,96.04333801898933,12.425114358697318
2017-07-21 00:09:25,1.267688679245283,0.2068230277185501,1.129287598944591,1.565,1.241635687732342,82.48361777733508,112.88139582665006,11.249430796914503
2017-07-22 00:04:44,1.2049808429118773,0.18061674008810572,1.1016949152542372,1.5154639175257731,1.2076923076923076,114.27893189220335,85.81499051072169,12.639987186461552
2017-07-23 00:08:09,1.324374420759963,0.21397379912663755,1.1948470209339774,1.7053140096618358,1.3306772908366533,123.62918634787448,91.17381784608689,12.296118916892429
2017-07-24 00:00:34,1.2880658436213992,0.20919540229885059,1.1564245810055866,1.6185567010309279,1.3153526970954357,125.87780505698329,90.62273701798968,14.141962243734445
2017-07-25 00:00:00,1.260178748758689,0.2021978021978022,1.1594202898550725,1.6282722513089005,1.2045454545454546,131.798175687174,88.45586734722511,13.516503120416672
2017-07-26 00:13:36,1.2066985645933015,0.15098039215686274,1.125233644859813,1.3888888888888888,1.197674418604651,119.26736611123373,80.86805093714285,13.682808461511636
2017-07-27 00:00:32,1.2489495798319328,0.18695652173913044,1.146341463414634,1.5654450261780104,1.211895910780669,128.1364678682317,112.7384657899477,15.077835699479545
2017-07-28 00:01:08,1.2356687898089171,0.33260393873085337,1.1526479750778815,1.4397905759162304,1.2894736842105263,145.61948127852034,115.46522874863875,13.661206997406019
2017-07-29 00:01:38,1.2568807339449541,0.29912663755458513,1.1851265822784811,1.583756345177665,1.1839080459770115,115.45057498917721,115.53306128939083,14.888381009923373
2017-07-30 00:04:37,1.2633053221288515,0.30269058295964124,1.1376,1.7340425531914894,1.2248062015503876,122.87390463982402,135.03379542335102,16.644310337403105
2017-07-31 00:08:15,1.276377217553688,0.34968017057569295,1.176079734219269,1.5360824742268042,1.3127272727272727,140.2410447271759,118.04525185592783,15.71280981952728
2017-08-01 00:07:42,1.3346007604562737,0.28216704288939054,1.2101806239737274,1.8,1.2945736434108528,156.37831833395745,115.51675548124317,14.670626367480613
2017-08-02 00:02:17,1.3069590085795997,0.30869565217391304,1.1799660441426145,1.6601941747572815,1.31496062992126,164.1284168291682,99.47162018669903,15.561707955984243
2017-08-03 00:03:23,1.3162830349531116,0.26394849785407726,1.2432814710042432,1.5736842105263158,1.326086956521739,155.237136146266,109.45113576936842,15.920279188550728
2017-08-04 00:10:27,1.3198924731182795,0.270509977827051,1.2030075187969924,1.7061855670103092,1.3307392996108949,161.87630819714286,118.61076312938154,14.527356830311275
2017-08-05 00:09:42,1.2961254612546125,0.26371308016877637,1.1934426229508197,1.655,1.2627737226277371,175.05016574481945,96.60949379630004,15.771679209817519
2017-08-06 00:01:06,1.2449355432780846,0.29571106094808125,1.1384136858475895,1.6318681318681318,1.2375478927203065,171.41958471757388,116.4681540163737,18.317489266819912
2017-08-07 00:00:26,1.2522361359570662,0.33035714285714285,1.164179104477612,1.547872340425532,1.2653846153846153,158.29722137141795,117.84362447909572,14.671581783500006
2017-08-08 00:00:14,1.2518518518518518,0.3135011441647597,1.157076205287714,1.5526315789473684,1.2672064777327936,158.98210617124403,111.7312365163684,18.038473043238866
2017-08-09 00:01:13,1.2360475754803293,0.23847695390781562,1.1178451178451179,1.5271966527196652,1.2384615384615385,162.08361289114487,107.14054629213389,16.04779812723077
2017-08-10 00:02:10,1.1884057971014492,0.21541950113378686,1.1372549019607843,1.3591160220994476,1.2,171.20799458410224,110.87230063182326,17.410221967499997
2017-08-11 00:03:58,1.2043399638336347,0.19172113289760348,1.1329211746522412,1.4467005076142132,1.1984732824427482,191.36933257344663,124.96717568918775,16.905797948435104
2017-08-12 00:05:50,1.3696461824953445,0.19683257918552036,1.240506329113924,1.8421052631578947,1.3373015873015872,185.4574751689714,123.7653558200526,18.77278822829365
2017-08-13 00:03:35,1.2470373746581587,0.21052631578947367,1.162121212121212,1.5797872340425532,1.2208835341365463,188.73958994213638,122.52447001111706,20.36696475401608
2017-08-14 00:00:09,1.227027027027027,0.21615720524017468,1.1595092024539877,1.4679802955665024,1.2078431372549019,175.83400093894187,119.52843592999996,15.175763283764702
2017-08-15 00:04:03,1.2777276825969341,0.21555555555555556,1.2033383915022762,1.5473684210526315,1.2692307692307692,163.177817403141,131.40397970184216,17.40832027611538
2017-08-16 00:03:48,1.2527573529411764,0.17713004484304934,1.1697819314641744,1.5157894736842106,1.265625,131.39322687281938,116.56164946010527,15.585810181289057
2017-08-17 00:00:13,1.217068645640074,0.23059360730593606,1.1671875,1.3505154639175259,1.2418032786885247,156.88054200217186,122.02288364463915,18.563179078893434
2017-08-18 00:01:41,1.2545787545787546,0.19419642857142858,1.186335403726708,1.5396825396825398,1.2162162162162162,155.8950443938509,112.36391052677249,18.29441944540541
2017-08-19 00:03:07,1.2233644859813084,0.26436781609195403,1.1511811023622047,1.4381443298969072,1.2406639004149378,162.09354380721268,111.60703318953605,16.11612435912864
2017-08-20 00:00:56,1.1901669758812616,0.22489082969432314,1.1193548387096774,1.4427083333333333,1.1729323308270676,160.34141227320978,126.50449045354166,16.859772678308264
2017-08-21 00:03:52,1.204460966542751,0.2657952069716776,1.1361426256077796,1.4145077720207253,1.2105263157894737,156.8148044648948,123.68284721362689,16.34930447296992
2017-08-22 00:05:15,1.2039848197343455,0.25,1.1351791530944626,1.441340782122905,1.2030651340996168,156.22547726628665,109.63853952709503,16.671742217049804
2017-08-23 00:14:06,1.2374301675977655,0.27292576419213976,1.1314935064935066,1.475,1.306201550387597,163.94990445733765,126.21739312535004,20.47765837441862
2017-08-24 00:00:21,1.1923076923076923,0.3082191780821918,1.1345514950166113,1.4080459770114941,1.1818181818181819,140.86497175735883,147.0523588894828,16.83948762037879
2017-08-25 00:00:22,1.2344890510948905,0.29318181818181815,1.1859756097560976,1.3945945945945946,1.2431372549019608,153.08940475106712,122.27458798962158,16.410172023254912
2017-08-26 00:03:47,1.195305164319249,0.2708803611738149,1.1189710610932475,1.4467005076142132,1.1869918699186992,183.80330996350486,124.64154065868021,17.358935382154467
2017-08-27 00:01:08,1.2227231740306583,0.308411214953271,1.155653450807636,1.456989247311828,1.2314049586776858,172.83444689168869,130.83079528301067,19.642334017314063
2017-08-28 00:01:51,1.2241992882562278,0.2958057395143488,1.1818181818181819,1.321608040201005,1.2598425196850394,181.13993896074513,117.78774075748746,18.226502671771655
2017-08-29 00:00:03,1.2626441881100265,0.226457399103139,1.2070484581497798,1.532258064516129,1.2153846153846153,200.23290831681365,131.467934581828,17.618560541730762
2017-08-30 00:02:58,1.335707925200356,0.26879271070615035,1.2850877192982457,1.5076923076923077,1.3401639344262295,288.22234643923974,136.410306174,16.65475097668033
2017-08-31 00:00:47,1.268884892086331,0.23542600896860988,1.1801801801801801,1.612565445026178,1.2431372549019608,280.0847268153904,129.24113295005233,16.553065485568627
2017-09-01 00:07:10,1.4005602240896358,0.3004484304932735,1.2464,1.8911917098445596,1.407114624505929,342.97317208887983,126.26953786409331,19.233682284664045
